,occurrenceID,scientificName,kingdom,phylum,class,order,family,genus,species,decimalLatitude,decimalLongitude,country,locality,waterBody,eventDate,depth,minimumDepthInMeters,maximumDepthInMeters,sst,sss,basisOfRecord,individualCount,establishmentMeans,redlist_category,institutionCode,recordedBy
1944,IO/SS/NEM/00008,Draconema japonicum,Animalia,Nematoda,Chromadorea,Desmodorida,Draconematidae,Draconema,Draconema japonicum,8.33683,73.09016667,India,"Minicoy, Lakshadweep",Arabian Sea,,555.0,555.0,555.0,28.82,34.65,Preservedspecimen,1,Unclassified,,CMLRE,
1945,IO/SS/NEM/00009,Desmodora masira,Animalia,Nematoda,Chromadorea,Desmodorida,Desmodoridae,Desmodora,Desmodora masira,8.33683,73.09016667,India,"Minicoy, Lakshadweep",Arabian Sea,,555.0,555.0,555.0,28.82,34.65,Preservedspecimen,1,Unclassified,,CMLRE,
1946,IO/SS/NEM/00010,Desmodora masira,Animalia,Nematoda,Chromadorea,Desmodorida,Desmodoridae,Desmodora,Desmodora masira,8.33683,73.09016667,India,"Minicoy, Lakshadweep",Arabian Sea,,555.0,555.0,555.0,28.82,34.65,Preservedspecimen,1,Unclassified,,CMLRE,
1947,IO/SS/NEM/00011,Latronema whataitai,Animalia,Nematoda,Chromadorea,Chromadorida,Selachinematidae,Latronema,Latronema whataitai,8.33683,73.09016667,India,"Minicoy, Lakshadweep",Arabian Sea,,555.0,555.0,555.0,28.82,34.65,Preservedspecimen,1,Unclassified,,CMLRE,
1948,IO/SS/NEM/00012,Rhips,Animalia,Nematoda,Chromadorea,Chromadorida,Chromadoridae,Rhips,,8.33683,73.09016667,India,"Minicoy, Lakshadweep",Arabian Sea,,555.0,555.0,555.0,28.82,34.65,Preservedspecimen,1,Unclassified,,CMLRE,
1949,IO/SS/NEM/00013,Trochamus bulbosa,Animalia,Nematoda,Chromadorea,Chromadorida,Chromadoridae,Trochamus,Trochamus bulbosa,8.33683,73.09016667,India,"Minicoy, Lakshadweep",Arabian Sea,,555.0,555.0,555.0,28.82,34.65,Preservedspecimen,1,Unclassified,,CMLRE,
1950,IO/SS/NEM/00014,Tricoma brevirostris,Animalia,Nematoda,Chromadorea,Desmoscolecida,Desmoscolecidae,Tricoma,Tricoma brevirostris,8.33683,73.09016667,India,"Minicoy, Lakshadweep",Arabian Sea,,555.0,555.0,555.0,28.82,34.65,Preservedspecimen,1,Unclassified,,CMLRE,
1951,IO/SS/NEM/00015,Halanonchus,Animalia,Nematoda,Enoplea,Enoplida,Trefusiidae,Halanonchus,,8.33683,73.09016667,India,"Minicoy, Lakshadweep",Arabian Sea,,555.0,555.0,555.0,28.82,34.65,Preservedspecimen,1,Unclassified,,CMLRE,
1952,IO/SS/NEM/00016,Paramicrolaimus spirulifer,Animalia,Nematoda,Chromadorea,Plectida,Paramicrolaimidae,Paramicrolaimus,Paramicrolaimus spirulifer,8.33683,73.09016667,India,"Minicoy, Lakshadweep",Arabian Sea,,555.0,555.0,555.0,28.82,34.65,Preservedspecimen,1,Unclassified,,CMLRE,
1953,IO/SS/NEM/00017,Bathynox clavata,Animalia,Nematoda,Chromadorea,Desmodorida,Microlaimidae,Bathynox,Bathynox clavata,8.33683,73.09016667,India,"Minicoy, Lakshadweep",Arabian Sea,,555.0,555.0,555.0,28.82,34.65,Preservedspecimen,1,Unclassified,,CMLRE,
1954,IO/SS/NEM/00018,Aponema decraemerae,Animalia,Nematoda,Chromadorea,Desmodorida,Microlaimidae,Aponema,Aponema decraemerae,8.33683,73.09016667,India,"Minicoy, Lakshadweep",Arabian Sea,,555.0,555.0,555.0,28.82,34.65,Preservedspecimen,1,Unclassified,,CMLRE,
1955,IO/SS/NEM/00020,Pselionema simplex,Animalia,Nematoda,Chromadorea,Plectida,Ceramonematidae,Pselionema,Pselionema simplex,8.33683,73.09016667,India,"Minicoy, Lakshadweep",Arabian Sea,,555.0,555.0,555.0,28.82,34.65,Preservedspecimen,1,Unclassified,,CMLRE,
1956,IO/SS/NEM/00021,Paramicrolaimus damodarani,Animalia,Nematoda,Chromadorea,Plectida,Paramicrolaimidae,Paramicrolaimus,Paramicrolaimus damodarani,11.75,74.7,India,Kannur,Arabian Sea,2012-11-02,95.0,95.0,95.0,28.71,34.78,Preservedspecimen,1,Unclassified,,CMLRE,
1957,IO/SS/NEM/00022,Scaptrella filicaudata,Animalia,Nematoda,Chromadorea,Monhysterida,Xyalidae,Scaptrella,Scaptrella filicaudata,6.96,77.38,India,Cape Comerin,Arabian Sea,,1100.0,1100.0,1100.0,28.41,34.46,Preservedspecimen,1,Unclassified,,CMLRE,
1958,IO/SS/NEM/00023,Psammonema kuriani,Animalia,Nematoda,Chromadorea,Desmodorida,Desmodoridae,Psammonema,Psammonema kuriani,15.54,73.1,India,Goa,Arabian Sea,2003-03-12,214.0,214.0,214.0,28.62,35.32,Preservedspecimen,1,Unclassified,,CMLRE,
1959,IO/SS/NEM/00024,Spinonema gracilispiculum,Animalia,Nematoda,Chromadorea,Desmodorida,Desmodoridae,Spinonema,Spinonema gracilispiculum,8.28,76.24,India,Trivandrum,Arabian Sea,,200.0,200.0,200.0,28.55,34.42,Preservedspecimen,1,Unclassified,,CMLRE,
1960,IO/SS/NEM/00025,Chromadorella,Animalia,Nematoda,Chromadorea,Chromadorida,Chromadoridae,Chromadorella,,8.336833333,73.09016667,India,"Minicoy, Lakshadweep",Arabian Sea,,555.0,555.0,555.0,28.82,34.65,Preservedspecimen,1,Unclassified,,CMLRE,
1961,IO/SS/NEM/00026,Paracyatholaimus,Animalia,Nematoda,Chromadorea,Chromadorida,Cyatholaimidae,Paracyatholaimus,,8.336833333,73.09016667,India,"Minicoy, Lakshadweep",Arabian Sea,,555.0,555.0,555.0,28.82,34.65,Preservedspecimen,1,Unclassified,,CMLRE,
1962,IO/SS/NEM/00027,Marylynnia,Animalia,Nematoda,Chromadorea,Chromadorida,Cyatholaimidae,Marylynnia,,8.336833333,73.09016667,India,"Minicoy, Lakshadweep",Arabian Sea,,555.0,555.0,555.0,28.82,34.65,Preservedspecimen,1,Unclassified,,CMLRE,
1963,IO/SS/NEM/00028,Acantholaimus vermeuleni,Animalia,Nematoda,Chromadorea,Chromadorida,Chromadoridae,Acantholaimus,Acantholaimus vermeuleni,8.336833333,73.09016667,India,"Minicoy, Lakshadweep",Arabian Sea,,555.0,555.0,555.0,28.82,34.65,Preservedspecimen,1,Unclassified,,CMLRE,
1964,IO/SS/NEM/00029,Viscosia,Animalia,Nematoda,Enoplea,Enoplida,Oncholaimidae,Viscosia,,8.336833333,73.09016667,India,"Minicoy, Lakshadweep",Arabian Sea,,555.0,555.0,555.0,28.82,34.65,Preservedspecimen,1,Unclassified,,CMLRE,
1965,IO/SS/NEM/00030,Bathynox clavata,Animalia,Nematoda,Chromadorea,Desmodorida,Microlaimidae,Bathynox,Bathynox clavata,8.336833333,73.09016667,India,"Minicoy, Lakshadweep",Arabian Sea,,555.0,555.0,555.0,28.82,34.65,Preservedspecimen,1,Unclassified,,CMLRE,
1966,IO/SS/NEM/00031,Parabostrichus bathyalis,Animalia,Nematoda,Chromadorea,Desmodorida,Desmodoridae,Parabostrichus,Parabostrichus bathyalis,8.336833333,73.09016667,India,"Minicoy, Lakshadweep",Arabian Sea,,555.0,555.0,555.0,28.82,34.65,Preservedspecimen,1,Unclassified,,CMLRE,
1967,IO/SS/NEM/00032,Eubostrichus africanus,Animalia,Nematoda,Chromadorea,Desmodorida,Desmodoridae,Eubostrichus,Eubostrichus africanus,8.336833333,73.09016667,India,"Minicoy, Lakshadweep",Arabian Sea,,555.0,555.0,555.0,28.82,34.65,Preservedspecimen,1,Unclassified,,CMLRE,
1968,IO/SS/NEM/00033,Ceramonema,Animalia,Nematoda,Chromadorea,Plectida,Ceramonematidae,Ceramonema,,8.336833333,73.09016667,India,"Minicoy, Lakshadweep",Arabian Sea,,555.0,555.0,555.0,28.82,34.65,Preservedspecimen,1,Unclassified,,CMLRE,
1969,IO/SS/NEM/00034,Spirinia parasitifera,Animalia,Nematoda,Chromadorea,Desmodorida,Desmodoridae,Spirinia,Spirinia parasitifera,8.336833333,73.09016667,India,"Minicoy, Lakshadweep",Arabian Sea,,555.0,555.0,555.0,28.82,34.65,Preservedspecimen,1,Unclassified,,CMLRE,
1970,IO/SS/NEM/00035,Spirinia parasitifera,Animalia,Nematoda,Chromadorea,Desmodorida,Desmodoridae,Spirinia,Spirinia parasitifera,8.336833333,73.09016667,India,"Minicoy, Lakshadweep",Arabian Sea,,555.0,555.0,555.0,28.82,34.65,Preservedspecimen,1,Unclassified,,CMLRE,
1971,IO/SS/NEM/00036,Spirinia parasitifera,Animalia,Nematoda,Chromadorea,Desmodorida,Desmodoridae,Spirinia,Spirinia parasitifera,8.336833333,73.09016667,India,"Minicoy, Lakshadweep",Arabian Sea,,555.0,555.0,555.0,28.82,34.65,Preservedspecimen,1,Unclassified,,CMLRE,
1972,IO/SS/NEM/00037,Pselionema annulatum,Animalia,Nematoda,Chromadorea,Plectida,Ceramonematidae,Pselionema,Pselionema annulatum,8.336833333,73.09016667,India,"Minicoy, Lakshadweep",Arabian Sea,,555.0,555.0,555.0,28.82,34.65,Preservedspecimen,1,Unclassified,,CMLRE,
1973,IO/SS/NEM/00038,Morlaixia contusa,Animalia,Nematoda,Chromadorea,Araeolaimida,Diplopeltidae,Morlaixia,Morlaixia contusa,8.336833333,73.09016667,India,"Minicoy, Lakshadweep",Arabian Sea,,555.0,555.0,555.0,28.82,34.65,Preservedspecimen,1,Unclassified,,CMLRE,
1974,IO/SS/NEM/00039,Metadasynemella,Animalia,Nematoda,Chromadorea,Plectida,Ceramonematidae,Metadasynemella,,8.336833333,73.09016667,India,"Minicoy, Lakshadweep",Arabian Sea,,555.0,555.0,555.0,28.82,34.65,Preservedspecimen,1,Unclassified,,CMLRE,
1975,IO/SS/NEM/00040,Rhynchonema hirsutum,Animalia,Nematoda,Chromadorea,Monhysterida,Xyalidae,Rhynchonema,Rhynchonema hirsutum,8.336833333,73.09016667,India,"Minicoy, Lakshadweep",Arabian Sea,,555.0,555.0,555.0,28.82,34.65,Preservedspecimen,1,Unclassified,,CMLRE,
1976,IO/SS/NEM/00041,Polysigma,Animalia,Nematoda,Chromadorea,Desmodorida,Desmodoridae,Polysigma,,8.336833333,73.09016667,India,"Minicoy, Lakshadweep",Arabian Sea,,555.0,555.0,555.0,28.82,34.65,Preservedspecimen,1,Unclassified,,CMLRE,
1977,IO/SS/NEM/00042,Halalaimus abyssus,Animalia,Nematoda,Enoplea,Enoplida,Oxystominidae,Halalaimus,Halalaimus abyssus,8.336833333,73.09016667,India,"Minicoy, Lakshadweep",Arabian Sea,,555.0,555.0,555.0,28.82,34.65,Preservedspecimen,1,Unclassified,,CMLRE,
1978,IO/SS/NEM/00043,Eudraconema,Animalia,Nematoda,Chromadorea,Desmodorida,Draconematidae,Eudraconema,,8.336833333,73.09016667,India,"Minicoy, Lakshadweep",Arabian Sea,,555.0,555.0,555.0,28.82,34.65,Preservedspecimen,1,Unclassified,,CMLRE,
1979,IO/SS/NEM/00044,Eudraconema,Animalia,Nematoda,Chromadorea,Desmodorida,Draconematidae,Eudraconema,,8.336833333,73.09016667,India,"Minicoy, Lakshadweep",Arabian Sea,,555.0,555.0,555.0,28.82,34.65,Preservedspecimen,1,Unclassified,,CMLRE,
1980,IO/SS/NEM/00045,Eudraconema,Animalia,Nematoda,Chromadorea,Desmodorida,Draconematidae,Eudraconema,,8.336833333,73.09016667,India,"Minicoy, Lakshadweep",Arabian Sea,,555.0,555.0,555.0,28.82,34.65,Preservedspecimen,1,Unclassified,,CMLRE,
1981,IO/SS/NEM/00046,Eudraconema,Animalia,Nematoda,Chromadorea,Desmodorida,Draconematidae,Eudraconema,,8.336833333,73.09016667,India,"Minicoy, Lakshadweep",Arabian Sea,,555.0,555.0,555.0,28.82,34.65,Preservedspecimen,3,Unclassified,,CMLRE,
1982,IO/SS/NEM/00047,Bolbolaimus,Animalia,Nematoda,Chromadorea,Desmodorida,Microlaimidae,Bolbolaimus,,8.336833333,73.09016667,India,"Minicoy, Lakshadweep",Arabian Sea,,555.0,555.0,555.0,28.82,34.65,Preservedspecimen,1,Unclassified,,CMLRE,
1983,IO/SS/NEM/00048,Prochaetosoma dokdoense,Animalia,Nematoda,Chromadorea,Desmodorida,Draconematidae,Prochaetosoma,Prochaetosoma dokdoense,8.336833333,73.09016667,India,"Minicoy, Lakshadweep",Arabian Sea,,555.0,555.0,555.0,28.82,34.65,Preservedspecimen,1,Unclassified,,CMLRE,
1984,IO/SS/NEM/00049,Molgolaimus abyssorum,Animalia,Nematoda,Chromadorea,Desmodorida,Desmodoridae,Molgolaimus,Molgolaimus abyssorum,8.336833333,73.09016667,India,"Minicoy, Lakshadweep",Arabian Sea,,555.0,555.0,555.0,28.82,34.65,Preservedspecimen,1,Unclassified,,CMLRE,
1985,IO/SS/NEM/00050,Siphonolaimus cobbi,Animalia,Nematoda,Chromadorea,Monhysterida,Siphonolaimidae,Siphonolaimus,Siphonolaimus cobbi,8.336833333,73.09016667,India,"Minicoy, Lakshadweep",Arabian Sea,,555.0,555.0,555.0,28.82,34.65,Preservedspecimen,1,Unclassified,,CMLRE,
1986,IO/SS/NEM/00051,Paralongicyatholaimus,Animalia,Nematoda,Chromadorea,Chromadorida,Cyatholaimidae,Paralongicyatholaimus,,8.336833333,73.09016667,India,"Minicoy, Lakshadweep",Arabian Sea,,555.0,555.0,555.0,28.82,34.65,Preservedspecimen,1,Unclassified,,CMLRE,
1987,IO/SS/NEM/00052,Laimella longicauda,Animalia,Nematoda,Chromadorea,Araeolaimida,Comesomatidae,Laimella,Laimella longicauda,8.336833333,73.09016667,India,"Minicoy, Lakshadweep",Arabian Sea,,555.0,555.0,555.0,28.82,34.65,Preservedspecimen,1,Unclassified,,CMLRE,
1988,IO/SS/NEM/00053,Aponema decraemerae,Animalia,Nematoda,Chromadorea,Desmodorida,Microlaimidae,Aponema,Aponema decraemerae,8.336833333,73.09016667,India,"Minicoy, Lakshadweep",Arabian Sea,,555.0,555.0,555.0,28.82,34.65,Preservedspecimen,1,Unclassified,,CMLRE,
1989,IO/SS/NEM/00054,Desmodorella tenuispiculum,Animalia,Nematoda,Chromadorea,Desmodorida,Desmodoridae,Desmodorella,Desmodorella tenuispiculum,8.336833333,73.09016667,India,"Minicoy, Lakshadweep",Arabian Sea,,555.0,555.0,555.0,28.82,34.65,Preservedspecimen,1,Unclassified,,CMLRE,
1990,IO/SS/NEM/00055,Choanolaimus psammophilus,Animalia,Nematoda,Chromadorea,Chromadorida,Selachinematidae,Choanolaimus,Choanolaimus psammophilus,8.336833333,73.09016667,India,"Minicoy, Lakshadweep",Arabian Sea,,555.0,555.0,555.0,28.82,34.65,Preservedspecimen,1,Unclassified,,CMLRE,
1991,IO/SS/NEM/00056,Draconema japonicum,Animalia,Nematoda,Chromadorea,Desmodorida,Draconematidae,Draconema,Draconema japonicum,8.336833333,73.09016667,India,"Minicoy, Lakshadweep",Arabian Sea,,555.0,555.0,555.0,28.82,34.65,Preservedspecimen,1,Unclassified,,CMLRE,
1992,IO/SS/NEM/00057,Innocuonema,Animalia,Nematoda,Chromadorea,Chromadorida,Chromadoridae,Innocuonema,,8.336833333,73.09016667,India,"Minicoy, Lakshadweep",Arabian Sea,,555.0,555.0,555.0,28.82,34.65,Preservedspecimen,1,Unclassified,,CMLRE,
1993,IO/SS/NEM/00058,Innocuonema,Animalia,Nematoda,Chromadorea,Chromadorida,Chromadoridae,Innocuonema,,8.336833333,73.09016667,India,"Minicoy, Lakshadweep",Arabian Sea,,555.0,555.0,555.0,28.82,34.65,Preservedspecimen,1,Unclassified,,CMLRE,
1994,IO/SS/NEM/00059,Innocuonema,Animalia,Nematoda,Chromadorea,Chromadorida,Chromadoridae,Innocuonema,,8.336833333,73.09016667,India,"Minicoy, Lakshadweep",Arabian Sea,,555.0,555.0,555.0,28.82,34.65,Preservedspecimen,1,Unclassified,,CMLRE,
1995,IO/SS/NEM/00060,Innocuonema,Animalia,Nematoda,Chromadorea,Chromadorida,Chromadoridae,Innocuonema,,8.336833333,73.09016667,India,"Minicoy, Lakshadweep",Arabian Sea,,555.0,555.0,555.0,28.82,34.65,Preservedspecimen,1,Unclassified,,CMLRE,
1996,IO/SS/NEM/00061,Innocuonema,Animalia,Nematoda,Chromadorea,Chromadorida,Chromadoridae,Innocuonema,,8.336833333,73.09016667,India,"Minicoy, Lakshadweep",Arabian Sea,,555.0,555.0,555.0,28.82,34.65,Preservedspecimen,1,Unclassified,,CMLRE,
1997,IO/SS/NEM/00062,Endeolophos,Animalia,Nematoda,Chromadorea,Chromadorida,Chromadoridae,Endeolophos,,8.336833333,73.09016667,India,"Minicoy, Lakshadweep",Arabian Sea,,555.0,555.0,555.0,28.82,34.65,Preservedspecimen,1,Unclassified,,CMLRE,
1998,IO/SS/NEM/00063,Endeolophos,Animalia,Nematoda,Chromadorea,Chromadorida,Chromadoridae,Endeolophos,,8.336833333,73.09016667,India,"Minicoy, Lakshadweep",Arabian Sea,,555.0,555.0,555.0,28.82,34.65,Preservedspecimen,1,Unclassified,,CMLRE,
1999,IO/SS/NEM/00064,Endeolophos,Animalia,Nematoda,Chromadorea,Chromadorida,Chromadoridae,Endeolophos,,8.336833333,73.09016667,India,"Minicoy, Lakshadweep",Arabian Sea,,555.0,555.0,555.0,28.82,34.65,Preservedspecimen,1,Unclassified,,CMLRE,
2000,IO/SS/NEM/00065,Microlaimus,Animalia,Nematoda,Chromadorea,Desmodorida,Microlaimidae,Microlaimus,,8.336833333,73.09016667,India,"Minicoy, Lakshadweep",Arabian Sea,,555.0,555.0,555.0,28.82,34.65,Preservedspecimen,1,Unclassified,,CMLRE,
2001,IO/SS/NEM/00066,Microlaimus discolensis,Animalia,Nematoda,Chromadorea,Desmodorida,Microlaimidae,Microlaimus,Microlaimus discolensis,8.336833333,73.09016667,India,"Minicoy, Lakshadweep",Arabian Sea,,555.0,555.0,555.0,28.82,34.65,Preservedspecimen,1,Unclassified,,CMLRE,
2002,IO/SS/NEM/00067,Microlaimus,Animalia,Nematoda,Chromadorea,Desmodorida,Microlaimidae,Microlaimus,,8.336833333,73.09016667,India,"Minicoy, Lakshadweep",Arabian Sea,,555.0,555.0,555.0,28.82,34.65,Preservedspecimen,1,Unclassified,,CMLRE,
2003,IO/SS/NEM/00068,Microlaimus,Animalia,Nematoda,Chromadorea,Desmodorida,Microlaimidae,Microlaimus,,8.336833333,73.09016667,India,"Minicoy, Lakshadweep",Arabian Sea,,555.0,555.0,555.0,28.82,34.65,Preservedspecimen,1,Unclassified,,CMLRE,
2004,IO/SS/NEM/00069,Synonchiella,Animalia,Nematoda,Chromadorea,Chromadorida,Selachinematidae,Synonchiella,,15.25,72.48,India,Goa,Arabian Sea,,200.0,200.0,200.0,28.74,35.58,Preservedspecimen,1,Unclassified,,CMLRE,
2005,IO/SS/NEM/00070,Paramicrolaimus damodarani,Animalia,Nematoda,Chromadorea,Plectida,Paramicrolaimidae,Paramicrolaimus,Paramicrolaimus damodarani,8.336833333,73.09016667,India,"Minicoy, Lakshadweep",Arabian Sea,,555.0,555.0,555.0,28.82,34.65,Preservedspecimen,1,Unclassified,,CMLRE,
2006,IO/SS/NEM/00071,Aponema abyssalis,Animalia,Nematoda,Chromadorea,Desmodorida,Microlaimidae,Aponema,Aponema abyssalis,8.336833333,73.09016667,India,"Minicoy, Lakshadweep",Arabian Sea,,555.0,555.0,555.0,28.82,34.65,Preservedspecimen,1,Unclassified,,CMLRE,
2007,IO/SS/NEM/00072,Laimella longicauda,Animalia,Nematoda,Chromadorea,Araeolaimida,Comesomatidae,Laimella,Laimella longicauda,8.336833333,73.09016667,India,"Minicoy, Lakshadweep",Arabian Sea,,555.0,555.0,555.0,28.82,34.65,Preservedspecimen,1,Unclassified,,CMLRE,
2008,IO/SS/NEM/00073,Gomphionema,Animalia,Nematoda,Chromadorea,Chromadorida,Ethmolaimidae,Gomphionema,,8.336833333,73.09016667,India,"Minicoy, Lakshadweep",Arabian Sea,,555.0,555.0,555.0,28.82,34.65,Preservedspecimen,1,Unclassified,,CMLRE,
2009,IO/SS/NEM/00074,Gomphionema,Animalia,Nematoda,Chromadorea,Chromadorida,Ethmolaimidae,Gomphionema,,8.336833333,73.09016667,India,"Minicoy, Lakshadweep",Arabian Sea,,555.0,555.0,555.0,28.82,34.65,Preservedspecimen,1,Unclassified,,CMLRE,
2010,IO/SS/NEM/00075,Gomphionema,Animalia,Nematoda,Chromadorea,Chromadorida,Ethmolaimidae,Gomphionema,,8.336833333,73.09016667,India,"Minicoy, Lakshadweep",Arabian Sea,,555.0,555.0,555.0,28.82,34.65,Preservedspecimen,1,Unclassified,,CMLRE,
2011,IO/SS/NEM/00076,Gomphionema,Animalia,Nematoda,Chromadorea,Chromadorida,Ethmolaimidae,Gomphionema,,8.336833333,73.09016667,India,"Minicoy, Lakshadweep",Arabian Sea,,555.0,555.0,555.0,28.82,34.65,Preservedspecimen,1,Unclassified,,CMLRE,
2012,IO/SS/NEM/00077,Phanoderma,Animalia,Nematoda,Enoplea,Enoplida,Phanodermatidae,Phanoderma,,8.336833333,73.09016667,India,"Minicoy, Lakshadweep",Arabian Sea,,555.0,555.0,555.0,28.82,34.65,Preservedspecimen,1,Unclassified,,CMLRE,
2013,IO/SS/NEM/00078,Desmolaimus greenpatchi,Animalia,Nematoda,Chromadorea,Monhysterida,Linhomoeidae,Desmolaimus,Desmolaimus greenpatchi,8.336833333,73.09016667,India,"Minicoy, Lakshadweep",Arabian Sea,,555.0,555.0,555.0,28.82,34.65,Preservedspecimen,1,Unclassified,,CMLRE,
2014,IO/SS/NEM/00079,Spinonema absente,Animalia,Nematoda,Chromadorea,Desmodorida,Desmodoridae,Spinonema,Spinonema absente,8.336833333,73.09016667,India,"Minicoy, Lakshadweep",Arabian Sea,,555.0,555.0,555.0,28.82,34.65,Preservedspecimen,1,Unclassified,,CMLRE,
2015,IO/SS/NEM/00080,Croconema,Animalia,Nematoda,Chromadorea,Desmodorida,Desmodoridae,Croconema,,8.336833333,73.09016667,India,"Minicoy, Lakshadweep",Arabian Sea,,555.0,555.0,555.0,28.82,34.65,Preservedspecimen,1,Unclassified,,CMLRE,
2016,IO/SS/NEM/00081,Syringolaimus annae,Animalia,Nematoda,Enoplea,Enoplida,Rhabdolaimidae,Syringolaimus,Syringolaimus annae,8.336833333,73.09016667,India,"Minicoy, Lakshadweep",Arabian Sea,,555.0,555.0,555.0,28.82,34.65,Preservedspecimen,1,Unclassified,,CMLRE,
2017,IO/SS/NEM/00082,Diplopeltoides linkei,Animalia,Nematoda,Chromadorea,Plectida,Diplopeltoididae,Diplopeltoides,Diplopeltoides linkei,8.336833333,73.09016667,India,"Minicoy, Lakshadweep",Arabian Sea,,555.0,555.0,555.0,28.82,34.65,Preservedspecimen,1,Unclassified,,CMLRE,
2018,IO/SS/NEM/00083,Trochamus bulbosa,Animalia,Nematoda,Chromadorea,Chromadorida,Chromadoridae,Trochamus,Trochamus bulbosa,8.336833333,73.09016667,India,"Minicoy, Lakshadweep",Arabian Sea,,555.0,555.0,555.0,28.82,34.65,Preservedspecimen,1,Unclassified,,CMLRE,
2019,IO/SS/NEM/00084,Trochamus bulbosa,Animalia,Nematoda,Chromadorea,Chromadorida,Chromadoridae,Trochamus,Trochamus bulbosa,8.336833333,73.09016667,India,"Minicoy, Lakshadweep",Arabian Sea,,555.0,555.0,555.0,28.82,34.65,Preservedspecimen,1,Unclassified,,CMLRE,
2020,IO/SS/NEM/00085,Metacomesoma,Animalia,Nematoda,Chromadorea,Araeolaimida,Comesomatidae,Metacomesoma,,8.336833333,73.09016667,India,"Minicoy, Lakshadweep",Arabian Sea,,555.0,555.0,555.0,28.82,34.65,Preservedspecimen,1,Unclassified,,CMLRE,
2021,IO/SS/NEM/00086,Laimella longicauda,Animalia,Nematoda,Chromadorea,Araeolaimida,Comesomatidae,Laimella,Laimella longicauda,8.336833333,73.09016667,India,"Minicoy, Lakshadweep",Arabian Sea,,555.0,555.0,555.0,28.82,34.65,Preservedspecimen,1,Unclassified,,CMLRE,
2022,IO/SS/NEM/00087,Viscosia,Animalia,Nematoda,Enoplea,Enoplida,Oncholaimidae,Viscosia,,8.336833333,73.09016667,India,"Minicoy, Lakshadweep",Arabian Sea,,555.0,555.0,555.0,28.82,34.65,Preservedspecimen,1,Unclassified,,CMLRE,
2023,IO/SS/NEM/00088,Pselionema annulatum,Animalia,Nematoda,Chromadorea,Plectida,Ceramonematidae,Pselionema,Pselionema annulatum,8.336833333,73.09016667,India,"Minicoy, Lakshadweep",Arabian Sea,,555.0,555.0,555.0,28.82,34.65,Preservedspecimen,1,Unclassified,,CMLRE,
2024,IO/SS/NEM/00089,Microlaimus,Animalia,Nematoda,Chromadorea,Desmodorida,Microlaimidae,Microlaimus,,8.336833333,73.09016667,India,"Minicoy, Lakshadweep",Arabian Sea,,555.0,555.0,555.0,28.82,34.65,Preservedspecimen,1,Unclassified,,CMLRE,
2025,IO/SS/NEM/00090,Viscosia,Animalia,Nematoda,Enoplea,Enoplida,Oncholaimidae,Viscosia,,8.336833333,73.09016667,India,"Minicoy, Lakshadweep",Arabian Sea,,555.0,555.0,555.0,28.82,34.65,Preservedspecimen,1,Unclassified,,CMLRE,
2026,IO/SS/NEM/00091,Halalaimus,Animalia,Nematoda,Enoplea,Enoplida,Oxystominidae,Halalaimus,,8.336833333,73.09016667,India,"Minicoy, Lakshadweep",Arabian Sea,,555.0,555.0,555.0,28.82,34.65,Preservedspecimen,1,Unclassified,,CMLRE,
2027,IO/SS/NEM/00092,Halalaimus,Animalia,Nematoda,Enoplea,Enoplida,Oxystominidae,Halalaimus,,8.336833333,73.09016667,India,"Minicoy, Lakshadweep",Arabian Sea,,555.0,555.0,555.0,28.82,34.65,Preservedspecimen,1,Unclassified,,CMLRE,
2028,IO/SS/NEM/00093,Desmolaimus,Animalia,Nematoda,Chromadorea,Monhysterida,Linhomoeidae,Desmolaimus,,8.336833333,73.09016667,India,"Minicoy, Lakshadweep",Arabian Sea,,555.0,555.0,555.0,28.82,34.65,Preservedspecimen,1,Unclassified,,CMLRE,
2029,IO/SS/NEM/00094,Gomphionema,Animalia,Nematoda,Chromadorea,Chromadorida,Ethmolaimidae,Gomphionema,,8.336833333,73.09016667,India,"Minicoy, Lakshadweep",Arabian Sea,,555.0,555.0,555.0,28.82,34.65,Preservedspecimen,1,Unclassified,,CMLRE,
2030,IO/SS/NEM/00095,Sabatieria alata,Animalia,Nematoda,Chromadorea,Araeolaimida,Comesomatidae,Sabatieria,Sabatieria alata,8.336833333,73.09016667,India,"Minicoy, Lakshadweep",Arabian Sea,,555.0,555.0,555.0,28.82,34.65,Preservedspecimen,1,Unclassified,,CMLRE,
2031,IO/SS/NEM/00096,Dorylaimopsis,Animalia,Nematoda,Chromadorea,Araeolaimida,Comesomatidae,Dorylaimopsis,,8.336833333,73.09016667,India,"Minicoy, Lakshadweep",Arabian Sea,,555.0,555.0,555.0,28.82,34.65,Preservedspecimen,1,Unclassified,,CMLRE,
2032,IO/SS/NEM/00097,Thalassoalaimus,Animalia,Nematoda,Enoplea,Enoplida,Oxystominidae,Thalassoalaimus,,8.336833333,73.09016667,India,"Minicoy, Lakshadweep",Arabian Sea,,555.0,555.0,555.0,28.82,34.65,Preservedspecimen,1,Unclassified,,CMLRE,
2033,IO/SS/NEM/00098,Leptolaimus,Animalia,Nematoda,Chromadorea,Plectida,Leptolaimidae,Leptolaimus,,8.336833333,73.09016667,India,"Minicoy, Lakshadweep",Arabian Sea,,555.0,555.0,555.0,28.82,34.65,Preservedspecimen,1,Unclassified,,CMLRE,
